player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Giannis Antetokounmpo,antetgi01,2023,RS,MIL,1203,558,2.339893622836567,1.920420120776505,4.260313743613072,.5395098819703976,5.267436949563828,5.806946831534225,2.100292924881378,2.671894421371828,4.772187346253206,2.190355570425638,2.190355570425638,0,1.796019851542653,2.337842139445284,4.133861990987937,2.307970979852064
Thanasis Antetokounmpo,antetth01,2023,RS,MIL,51,25,-4.781174842544716,6.176276839602738,1.395101997058022,-12.20375621721551,.2217877593832793,-11.98196845783223,-6.604659074078489,5.224534195141648,-1.380124878936841,.017242252124612,.017242252124612,0,-7.704947841248734,1.319534129471109,-6.385413711777625,-1.334706008181064
Cole Anthony,anthoco01,2023,RS,ORL,303,146,-.1543552045078792,.651987314499175,.4976321099912959,-2.992958910889669,-2.977598698539508,-5.970557609429177,-.6979920513106743,-.0185230359293467,-.716515087240021,.1506763627494762,.1506763627494762,0,-.3460691242810932,-.4150839874257407,-.7611531117068339,-.5318754610348234
O.G. Anunoby,anunoog01,2023,RS,TOR,1569,763,-1.584273372817937,1.560133559394732,-.0241398134232056,2.074159283592667,2.534397511738276,4.608556795330943,-.9144369765099732,1.855710289660376,.9412733131504026,1.4327957546076,1.4327957546076,0,.2157292363465552,2.62621787541209,2.841947111758646,-.2923868742605802
Ryan Arcidiacono,arcidry01,2023,RS,NYK,37,16,-7.854782887188938,4.733105426800092,-3.121677460388846,-8.725566975094095,21.45394838860911,12.72838141351502,-8.545051993820831,8.547600457340993,.0025484635201618,.0228087699774357,.0228087699774357,0,-3.920742526754898,4.214030899241662,.2932883724867641,1.527158036093809
Deni Avdija,avdijde01,2023,RS,WAS,1098,533,-2.622232026772448,1.106843445755592,-1.515388581016856,2.773514124396094,-2.516604345750248,.2569097786458454,-1.641873804771907,.4052156241160854,-1.236658180655822,.4117152592898335,.4117152592898335,0,-1.564967211986844,1.039814847569001,-.5251523644178433,.0448004642878963
Deandre Ayton,aytonde01,2023,RS,PHO,1154,557,-.1245970158477801,-2.769757575845572,-2.894354591693352,-1.85227982082449,-1.882164769949015,-3.734444590773506,-.5511109129500813,-2.799319511347599,-3.35043042429768,-.1701135133016489,-.1701135133016489,0,-1.130254680210076,-1.605970081735328,-2.736224761945404,-.3069308480923504
Udoka Azubuike,azubuud01,2023,RS,UTA,72,32,-4.221715261592624,13.59277064450909,9.37105538291647,-6.989663383550582,21.57086753041274,14.58120414686216,-5.100338940698347,16.10242579486859,11.00208685417024,.2254902314340018,.2254902314340018,0,-3.594330664808781,9.084469790986168,5.490139126177387,.4362696446698996
Marvin Bagley III,baglema01,2023,RS,DET,560,273,-1.214804666696135,1.234680183976141,.0198755172800056,-1.380008876663041,-1.939682939708657,-3.319691816371698,-1.299402439628304,.7075312096765148,-.5918712299517895,.2975032395678957,.2975032395678957,0,-1.380068998624623,1.012408927237043,-.3676600713875802,-1.040317515946949
Patrick Baldwin Jr.,baldwpa01,2023,RS,GSW,52,24,-5.494756319168545,-2.128158019145111,-7.622914338313656,-24.50719608161305,-25.13811375720288,-49.64530983881593,-9.751343472377421,-6.996428250414141,-16.74777172279156,-.1735379963004465,-.1735379963004465,0,-2.397889216439188,-3.658998591364889,-6.056887807804078,1.262060563163352
LaMelo Ball,ballla01,2023,RS,CHA,208,98,-.9411008863613659,-5.2617918440893,-6.202892730450666,2.871149010741306,-8.443493012812622,-5.572344002071317,-.0924161782819794,-6.2626630880316,-6.355079266313579,-.1818709215506801,-.1818709215506801,0,.7042909488084679,-4.418358709314663,-3.714067760506196,.9083876385476356
Mo Bamba,bambamo01,2023,RS,ORL,730,355,-1.410427231606425,-2.066922935121234,-3.477350166727659,1.522137251060738,-3.645624008153804,-2.123486757093065,-.8519527423239439,-2.488861916000467,-3.340814658324411,-.1067647160950702,-.1067647160950702,0,-.591047194976591,-4.831327824978676,-5.422375019955266,-.2309073735086544
Paolo Banchero,banchpa01,2023,RS,ORL,1094,522,-1.786372484758594,.2279876789734556,-1.558384805785138,-2.58221220048338,-.9526063586792715,-3.534818559162652,-1.993371957104385,.0440978982195397,-1.949274058884845,.2143594606999401,.2143594606999401,0,-2.212640689520031,-1.345729715556409,-3.55837040507644,.5250060921506133
Desmond Bane,banede01,2023,RS,MEM,852,403,5.815833510731752,-.813430872650504,5.002402638081247,6.297776758431856,1.399003405924197,7.696780164356053,6.248785794971753,-.4319624348891343,5.816823360082619,1.768947803894354,1.768947803894354,0,4.500604181446076,-.3319507436149229,4.168653437831153,.4318273483285485
Dalano Banton,bantoda01,2023,RS,TOR,391,182,.9213971138532167,.9287226588708337,1.85011977272405,-5.804656664934391,-.9776323405924316,-6.782289005526822,-.4156202321451554,.5703082172646333,.1546879851194779,.2697630245031608,.2697630245031608,0,.3603287385233059,.6034792088474816,.9638079473707875,.0165628849317865
Dominick Barlow,barlodo01,2023,RS,SAS,50,22,1.221465041463877,-4.837350480008435,-3.615885438544558,-12.91689410740801,2.782715678557616,-10.13417842885039,-1.526071896720599,-3.331720392040321,-4.85779228876092,-.0238523098971941,-.0238523098971941,0,-2.159687122965944,-4.249562579241774,-6.409249702207717,.8279322174523409
Harrison Barnes,barneha02,2023,RS,SAC,1303,610,.9671740743705273,.5578539129054314,1.525027987275959,1.735578010190781,-1.162535325109584,.5730426850811965,1.155939937588306,.2512572046517061,1.407197142240012,1.292105657296894,1.292105657296894,0,1.372965048492638,.1461254852644116,1.51909053375705,-.1333707529691615
Scottie Barnes,barnesc01,2023,RS,TOR,1214,584,-1.285719840786538,.9586195139583802,-.3271003268281583,4.816137447135808,-.1560201164195582,4.66011733071625,-.0955006156251823,.7679643759210442,.6724637602958619,1.013783877532262,1.013783877532262,0,1.059105280266803,.7312133236722976,1.790318603939101,-.591562804623593
RJ Barrett,barrerj01,2023,RS,NYK,1584,750,-.3448803259225389,-3.120242913255129,-3.465123239177669,2.49676665554923,-5.647438663671913,-3.150672008122684,.2297155826740266,-3.834099946842692,-3.604384364168666,-.3285879687712474,-.3285879687712474,0,-.0499051243885937,-3.661982587388827,-3.71188771177742,.5130286345965053
Will Barton,bartowi01,2023,RS,WAS,1013,488,-1.788746759669507,-4.323530936386915,-6.112277696056422,-6.531509679597177,-2.920256515531384,-9.451766195128561,-2.874936619239628,-4.284987572313543,-7.159924191553172,-1.090979664009432,-1.090979664009432,0,-2.759563938864437,-4.021379984052563,-6.780943922917,-.6443453732804914
Charles Bassey,bassech01,2023,RS,SAS,370,173,-4.609530946927417,-3.371799307435129,-7.981330254362546,-3.583984776274439,-3.556365704879193,-7.140350481153632,-4.620794202137122,-3.464163450016023,-8.084957652153145,-.4713081516599573,-.4713081516599573,0,-4.674868872353349,-4.606721955776894,-9.281590828130243,.090293239663523
Keita Bates-Diop,bateske01,2023,RS,SAS,716,334,-.9880006287129421,-1.771710515021665,-2.759711143734607,-3.730328087372845,-4.379447592774009,-8.109775680146853,-1.570176000027315,-2.328307854761032,-3.898483854788347,-.1959407118277607,-.1959407118277607,0,-1.764448689302053,-3.08451262961537,-4.848961318917423,.1195481091370102
Nicolas Batum,batumni01,2023,RS,LAC,935,435,-2.525528003101462,.5569680610149647,-1.968559942086498,-1.575131349090281,4.414239289421126,2.839107940330845,-2.417254648529126,1.353953771586754,-1.063300876942371,.3767310781023435,.3767310781023435,0,-3.169670929362174,1.401995480040241,-1.767675449321933,.6459838974937873
Darius Bazley,bazleda01,2023,RS,OKC,572,265,-2.467201500785348,2.087554205760943,-.3796472950244048,-5.900750963024164,5.070441670297457,-.8303092927267066,-3.309920025420264,2.856212526906816,-.4537074985134475,.3109267100174601,.3109267100174601,0,-3.338758157491365,2.000409603428221,-1.338348554063144,.1502535023601854
Bradley Beal,bealbr01,2023,RS,WAS,1210,588,3.320270086692432,-1.177396429138438,2.142873657553994,2.770146054231859,-5.105924413881302,-2.335778359649442,3.41820742337162,-2.063488848267779,1.354718575103841,1.229466181903285,1.229466181903285,0,3.657962576409162,-1.382608743365046,2.275353833044115,-.1593543928964941
Malik Beasley,beaslma01,2023,RS,UTA,1354,634,1.937993572689114,-1.902513011108163,.0354805615809506,-2.581683767708351,-2.691535313910483,-5.273219081618834,1.053488458279273,-2.142631133339219,-1.089142675059946,.5415784753159568,.5415784753159568,0,2.372215921948083,-2.132611528662475,.2396043932856085,.8185051235031972
MarJon Beauchamp,beaucma01,2023,RS,MIL,490,232,-6.137265081971223,2.074955521896572,-4.062309560074651,-4.09799255368604,-3.270641978088593,-7.368634531774632,-6.068798133119115,1.021195501199366,-5.047602631919749,-.2727500942890436,-.2727500942890436,0,-5.765374067398515,.9173017199643821,-4.848072347434132,.2943186406513295
Davis Bertans,bertada01,2023,RS,DAL,114,54,2.146787958227706,2.027918311631491,4.174706269859197,-1.000497232580214,2.250276802208845,1.249779569628631,1.62239494503369,2.195072668199172,3.817467613232862,.1836014820006436,.1836014820006436,0,1.521660239384989,.7020838672563792,2.223744106641368,1.488755282330677
Patrick Beverley,beverpa01,2023,RS,LAL,854,406,-4.223947653132853,1.521226406174216,-2.702721246958637,-4.200578147028069,4.221888374571277,.021310227543208,-4.456149536092513,2.157551629834606,-2.298597906257908,.0925963544274289,.0925963544274289,0,-4.732789835235344,3.234422776830631,-1.498367058404714,-.9820625832696209
Saddiq Bey,beysa01,2023,RS,DET,1261,599,-.4918224562655808,-3.483412018144375,-3.975234474409956,-.4950897748398311,-1.189111797333402,-1.684201572173233,-.49071079489286,-3.149280731618582,-3.639991526511442,-.2708095022043233,-.2708095022043233,0,-.4733117104305127,-2.993885694144373,-3.467197404574886,-.4391646424690417
Khem Birch,birchkh01,2023,RS,TOR,167,81,-4.60712120974397,2.56028062261484,-2.04684058712913,-1.669270913827441,6.212859339048643,4.543588425221203,-4.325792820237684,3.43588712642828,-.8899056938094034,.0766385144138669,.0766385144138669,0,-4.29533409513483,2.676410585761298,-1.618923509373532,-.3054985903112685
Goga Bitadze,bitadgo01,2023,RS,IND,306,142,-3.099671506455154,-1.498146186668536,-4.59781769312369,-1.923751047620655,.2388950985439233,-1.684855949076731,-3.02546262212743,-1.206798043406254,-4.232260665533684,-.1078708798223817,-.1078708798223817,0,-3.835915770256603,-1.559873234100015,-5.395789004356619,.4554905554278328
Bismack Biyombo,biyombi01,2023,RS,PHO,437,211,-6.490630801406887,1.341016249166613,-5.149614552240275,-3.889232292581812,3.393720740144437,-.495511552437375,-6.396061433587658,1.780696621860822,-4.615364811726836,-.2004791491682465,-.2004791491682465,0,-6.010261297103105,1.836712812994779,-4.173548484108326,-.1670062907765621
Buddy Boeheim,boehebu01,2023,RS,DET,3,1,-6.36328467224974,2.149172918668482,-4.214111753581259,-32.07272197111067,63.23806214447175,31.16534017336109,-12.10620333413034,15.18684766053302,3.08064432640268,.0030262677514054,.0030262677514054,0,-10.00918098626797,4.512406934865098,-5.496774051402877,1.750609314224309
Bojan Bogdanovic,bogdabo02,2023,RS,DET,1553,735,2.311025140588438,-2.794235077859262,-.4832099372708241,4.699025920624161,-6.589346819691157,-1.890320899066996,2.997454144379773,-3.694613678211893,-.6971595338321199,.7789944861840992,.7789944861840992,0,2.580229287979254,-4.014005636791037,-1.433776348811783,1.207216067459773
Bol Bol,bolbo01,2023,RS,ORL,1228,596,-.3227625465740775,-2.980706146409338,-3.303468692983415,-.0911230280200107,-1.676255513248403,-1.767378541268414,-.2562965387900651,-2.841789061864601,-3.098085600654666,-.105611698653158,-.105611698653158,0,-1.511896245176884,-4.494426414735296,-6.006322659912179,-.2235680928897712
Leandro Bolmaro,bolmale01,2023,RS,UTA,50,23,-11.55169223630891,20.27622699545435,8.72453475914544,-8.412349279788861,31.25426354378714,22.84191426399828,-11.65128801120157,23.82178712792804,12.17049911672647,.1814206556465861,.1814206556465861,0,-7.775534940458739,16.37475165341381,8.599216712955068,3.660428221715843
Devin Booker,bookede01,2023,RS,PHO,1581,767,5.281513219659659,.2583804170715702,5.539893636731229,8.132146867394457,1.455349350575034,9.587496217969491,6.121145107790798,.4912404732318337,6.612385581022632,3.653501634707063,3.653501634707063,0,6.439500100457213,1.468255923650466,7.907756024107679,-.2821950597543031
Brandon Boston Jr.,bostobr01,2023,RS,LAC,84,39,2.406002299886695,3.06960259444251,5.475604894329205,6.82920705566568,.2972315111052242,7.126438566770904,3.568331432787367,2.669098363621267,6.237429796408634,.176536539362326,.176536539362326,0,-.6157876228854159,1.193112147144417,.5773245242590014,-1.297575401303636
Chris Boucher,bouchch01,2023,RS,TOR,832,405,.6449089115782446,-.5063673851068231,.1385415264714215,-1.152447928419754,-1.2117607489077,-2.364208677327453,.3087492776563784,-.6962971891615838,-.3875479115052054,.488759359492682,.488759359492682,0,1.775402621184494,.1809564173649222,1.956359038549417,.1250838492944308
James Bouknight,bouknja01,2023,RS,CHA,702,327,-4.560753977705001,-.6005557848994931,-5.161309762604493,-3.227034859537814,4.407785910813802,1.180751051275987,-4.482240009722,.4205850807857617,-4.061654928936238,-.2194938270170854,-.2194938270170854,0,-4.954239814968104,-.8268854088516692,-5.781125223819773,.306692425428088
Tony Bradley,bradlto01,2023,RS,CHI,34,15,.7414099217498508,-10.61648838721246,-9.875078465462607,-8.224834662916694,1.47852215230763,-6.746312510609063,-1.051333856609217,-8.70841610096369,-9.759749957572907,-.0537451954209193,-.0537451954209193,0,1.351542060014959,-5.547207029997629,-4.195664969982669,.1878019615133723
Malaki Branham,branhma01,2023,RS,SAS,311,144,-3.834800254899907,-6.564525123322905,-10.39932537822281,-.9295580149003775,-1.901732880340666,-2.831290895241043,-3.410690171085473,-5.91885584438119,-9.329546015466661,-.484345293158869,-.484345293158869,0,-2.781847746888888,-6.405140179605691,-9.186987926494579,.1996595593277772
Christian Braun,braunch01,2023,RS,DEN,554,265,-1.008677921994877,-2.179277688313416,-3.187955610308293,-2.983310538009234,-3.547388037869897,-6.530698575879131,-1.46867033286963,-2.587259597162074,-4.055929930031704,-.1749420459586131,-.1749420459586131,0,-1.519789675105422,-4.056745720257308,-5.57653539536273,-.9303342846924897
Mikal Bridges,bridgmi01,2023,RS,PHO,1623,784,.9810284853234964,1.558140805827973,2.539169291151469,9.441760152571584,-3.581327185459912,5.860432967111672,2.762838034563551,.5468867777054293,3.309724812268981,2.422793928022088,2.422793928022088,0,3.029969249206956,1.595857795056657,4.625827044263612,-.0449380170623744
Oshae Brissett,brissos01,2023,RS,IND,491,229,-2.30224300892016,2.178837039304537,-.1234059696156233,-8.028582175160645,4.422486590648493,-3.606095584512152,-3.625838040999879,2.808628094933993,-.8172099460658857,.2248237464469496,.2248237464469496,0,-3.976857337789297,1.352377406621826,-2.624479931167471,-.4459346689739156
Malcolm Brogdon,brogdma01,2023,RS,BOS,862,412,4.773706701009314,-.675575249368605,4.098131451640709,4.220411713926073,.4476741576169284,4.668085871543002,4.792553637583554,-.4938962016844094,4.298657435899145,1.483078676436594,1.483078676436594,0,5.007000546372908,-1.204552046889676,3.802448499483233,.0979177878800219
Dillon Brooks,brookdi01,2023,RS,MEM,1162,555,.7900690973544889,3.068443578888616,3.858512676243105,1.108428507500476,11.15041881071615,12.25884731821662,.8844588500742371,4.920847146585125,5.805305996659362,2.416844350509593,2.416844350509593,0,-.4190825765920359,4.560743551414328,4.141660974822292,-.2374113240461779
Bruce Brown,brownbr01,2023,RS,DEN,1271,618,.7944399684008008,1.921325013810991,2.715764982211791,-2.032641805124339,-6.511648144334458,-8.544289949458797,.220532815927044,.2830867778252599,.503619593752304,1.009192674300179,1.009192674300179,0,-.5294803765125659,-.1842397394782914,-.7137201159908573,-1.645526385613653
Greg Brown III,browngr01,2023,RS,POR,65,30,-10.58386368565952,1.680558187269597,-8.903305498389921,-11.14079165061246,13.88339549788968,2.742603847277222,-11.31809100923943,4.384018461745113,-6.934072547494321,-.0647418519571574,-.0647418519571574,0,-8.102299904929149,2.7004742207882,-5.401825684140949,1.106560400968772
Jaylen Brown,brownja02,2023,RS,BOS,1472,701,1.450615907827612,-.5097253908319894,.9408905169956223,-3.384470020248465,-2.130051404354287,-5.514521424602753,.3481326262018281,-.8946762535410895,-.5465436273392614,.7973019349144858,.7973019349144858,0,1.57746756598032,-.1932006118696757,1.384266954110645,1.185647969153524
Kendall Brown,brownke03,2023,RS,IND,20,8,2.928825947014682,20.10749260458502,23.0363185515997,-.4505848805930366,11.12633747084894,10.6757525902559,2.469729280545183,19.53034341599078,22.00007269653596,.1039082845568328,.1039082845568328,0,5.057191312369336,17.66097920666764,22.71817051903698,2.892778693542787
Moses Brown,brownmo01,2023,RS,LAC,182,83,2.227375508260149,3.921183692196974,6.148559200457123,4.094044905593218,2.530444528222798,6.624489433816017,2.822309373683769,3.830278114294696,6.652587487978465,.4024205038500558,.4024205038500558,0,1.029290410571197,1.959394044419834,2.98868445499103,1.080650107944536
Troy Brown Jr.,browntr01,2023,RS,LAL,955,445,-3.712001210311816,1.003049525495407,-2.708951684816408,-2.668648340252484,-.6922105623569416,-3.360858902609425,-3.693403293266426,.6816011601977172,-3.011802133068708,-.0590655994421988,-.0590655994421988,0,-4.449190811291217,.883222094641349,-3.565968716649868,-.636077917924036
Jalen Brunson,brunsja01,2023,RS,NYK,1500,716,4.511725148385103,.7794938909236269,5.291219039308729,2.607456596842064,-4.423048027656589,-1.815591430814525,4.394895844041298,-.2323888837036146,4.162506960337684,2.500266436316331,2.500266436316331,0,4.189034521261351,.4805568889756604,4.669591410237011,-.9974257112608307
Thomas Bryant,bryanth01,2023,RS,LAL,195,88,1.174352622509394,1.953373125604241,3.127725748113634,4.031491616708905,-2.636004056931871,1.395487559777035,1.873634629694548,1.066278621889574,2.939913251584122,.2540422096599284,.2540422096599284,0,-1.012778950612908,.1126231713976912,-.9001557792152168,-.56286615260481
Reggie Bullock,bullore01,2023,RS,DAL,1115,553,-4.373079603507077,-2.283424541072756,-6.656504144579833,-2.236114974841386,-1.665798642661416,-3.901913617502802,-4.182839186135669,-2.309804164139257,-6.492643350274926,-1.051100883326815,-1.051100883326815,0,-4.156142604985548,-.9274513441767976,-5.083593949162346,-.4647636157836011
Alec Burks,burksal01,2023,RS,DET,479,226,5.006839734131603,-.4011293478820884,4.605710386249514,1.473307584607155,5.497105843136,6.970413427743155,4.633002947838224,.8682645140215725,5.501267461859797,.955970018737896,.955970018737896,0,4.271485778119406,.3185378898076088,4.590023667927015,.4844827087098824
Jimmy Butler,butleji01,2023,RS,MIA,947,464,3.977505691377798,.4392934172972743,4.416799108675073,7.330283952291355,-5.078809376838517,2.251474575452838,4.959259444320949,-.7127746396764677,4.246484804644481,1.639943721084196,1.639943721084196,0,4.428250737027148,.6000297438876848,5.028280480914833,-.9989523368104805
John Butler Jr.,butlejo01,2023,RS,POR,32,15,-4.135632875860029,12.27296323433045,8.13733035847042,-9.436665262935074,25.16643064078507,15.72976537785,-5.445402813669117,15.82829739825493,10.38289458458581,.0996358273390853,.0996358273390853,0,-1.99792351798619,8.523890408464116,6.525966890477926,-.8759936828656113
Jamal Cain,cainja01,2023,RS,MIA,202,93,.9893042830870298,.5712622020453677,1.560566485132397,-7.390775579632751,1.440170939826716,-5.950604639806035,-.6971807470873492,.770329939166666,.0731491920793168,.1345819193100361,.1345819193100361,0,-.796540684944481,1.544221879104469,.7476811941599878,.4738963464395047
Kentavious Caldwell-Pope,caldwke01,2023,RS,DEN,1316,625,-.2571525429983663,-.9864013990446646,-1.243553942043031,7.448478919604884,2.88590213288703,10.33438105249191,1.339814913778955,-.2099437704228863,1.129871143356068,1.251628477599344,1.251628477599344,0,.7473330008358576,-.4177892327685545,.3295437680673032,1.180409244672633
Facundo Campazzo,campafa01,2023,RS,DAL,108,52,-5.637269422435985,10.28894802494738,4.651678602511396,-9.031177161343663,10.75440487047914,1.723227709135479,-6.684235072851098,11.01212377339031,4.327888700539213,.1885766982962918,.1885766982962918,0,-4.986323449128956,9.812332648122043,4.826009198993087,.4296737771384023
Vlatko Cancar,cancavl01,2023,RS,DEN,323,159,.5207247358117173,.6051653110705115,1.125890046882229,-.2556149839740502,.5954611583083549,.3398461743343046,.3655084999215542,.6600451740225286,1.025553673944083,.3027808166685222,.3027808166685222,0,-.2335673979642564,-1.438853096985557,-1.672420494949813,-1.155790448656423
Clint Capela,capelca01,2023,RS,ATL,1199,553,.0143118940430878,6.12825792633816,6.142569820381248,3.398165159682423,2.492405972155882,5.890571131838305,.73965232809461,5.681705206037813,6.421357534132422,2.580424328887368,2.580424328887368,0,.9154858032444129,5.860464236710168,6.775950039954581,-.2810443072359211
Vernon Carey Jr.,careyve01,2023,RS,WAS,11,5,-36.57307770254037,-21.86242880707101,-58.43550650961139,-53.29239028264116,-5.522406660713118,-58.81479694335427,-42.35724601886695,-19.85198441768834,-62.20923043655529,-.1515883682321101,-.1515883682321101,0,-36.16852473540006,-26.62491599094622,-62.79344072634628,-.0614513468498584
Jevon Carter,carteje01,2023,RS,MIL,1156,549,-.6347622753285695,1.864373411707964,1.229611136379394,-1.916936486109793,.5273028781095639,-1.389633608000229,-.9192863467041543,1.632750150770764,.7134638040666095,.9646194061692331,.9646194061692331,0,-1.70457585893871,2.676435208459903,.9718593495211929,-.5731902528682921
Wendell Carter Jr.,cartewe01,2023,RS,ORL,1024,493,-1.773595290046041,1.844011114320072,.0704158242740314,-1.204770977671159,8.608549956242104,7.403778978570945,-1.726288947890633,3.411840494230899,1.685551546340266,1.120249388350112,1.120249388350112,0,-2.609026000910669,.7629148714035142,-1.846111129507155,.4154531205009342
Alex Caruso,carusal01,2023,RS,CHI,1130,536,-.2731456409917814,3.625704013212836,3.352558372221055,6.286577034032074,3.731026597847353,10.01760363187943,1.050124457787368,3.86311392986561,4.913238387652978,2.088670387757677,2.088670387757677,0,1.257371977876307,5.86274468111091,7.120116658987217,-.3366885217662895
Justin Champagnie,champju01,2023,RS,TOR,17,9,11.40448526701707,8.385228824807561,19.78971409182463,18.11644649124703,-8.277243477216059,9.839203014030973,13.44449702722028,5.389342392105099,18.83383941932538,.0978583798492053,.0978583798492053,0,11.4461022287021,2.182962530579561,13.62906475928166,-1.276342125537082
Julian Champagnie,champju02,2023,RS,PHI,12,7,-14.41243259164158,-15.98456610716993,-30.39699869881151,8.745948367236425,-24.44506826292993,-15.6991198956935,-10.54154671016904,-18.91536994464747,-29.45691665481651,-.0938157040930551,-.0938157040930551,0,-6.68895665025807,-10.26456746852022,-16.95352411877829,-1.660441641283871
Kennedy Chandler,chandke01,2023,RS,MEM,177,79,-6.010957415115999,-2.21194367594477,-8.222901091060768,-11.78767680486178,1.299870279656881,-10.4878065252049,-7.588647848651283,-1.645337811633847,-9.23398566028513,-.2622885755789153,-.2622885755789153,0,-6.418866478715861,-2.411987189895586,-8.830853668611446,.3663592352508689
Josh Christopher,chrisjo01,2023,RS,HOU,239,110,-5.504641169555936,-5.024946631041152,-10.52958780059709,-6.7892886337195,-7.718809525697383,-14.50809815941688,-6.04952683186738,-5.814827480962552,-11.86435431282993,-.5150403463985566,-.5150403463985566,0,-4.57997374822276,-6.352025051014856,-10.93199879923761,.6971266762857379
Max Christie,chrisma02,2023,RS,LAL,246,112,-.8004543724816411,-1.999205143343109,-2.79965951582475,.5945429882637641,3.668325248275088,4.262868236538853,-.5313713907086217,-.95483869019477,-1.486210080903392,.071879587344244,.071879587344244,0,-1.365453448370481,-1.812791416683772,-3.178244865054253,-.4712935299153276
Brandon Clarke,clarkbr01,2023,RS,MEM,861,397,-3.186330393542705,-2.509708763770375,-5.696039157313081,-1.244550585909951,-4.032002590330496,-5.276553176240448,-2.983135235946076,-3.004538872314148,-5.987674108260224,-.655512544014951,-.655512544014951,0,-3.00970407946147,-2.562726165448631,-5.5724302449101,-.0426429132163608
Jordan Clarkson,clarkjo01,2023,RS,UTA,1612,777,2.906455876939095,-2.856116797253196,.0503390796858993,7.568974748806961,.95677306620636,8.525747815013322,3.980378411397146,-2.193317128668523,1.787061282728623,1.786114541390986,1.786114541390986,0,5.119448078822348,-2.167612804440089,2.951835274382259,-.7026762314932923
Nic Claxton,claxtni01,2023,RS,BRK,1220,603,-2.060880246422364,2.369990122361079,.3091098759387152,4.454249077299433,1.437349864244136,5.891598941543569,-.8427980556449245,2.342236388470591,1.499438332825667,1.290568817595757,1.290568817595757,0,-.1724121928552262,2.689690573021598,2.517278380166372,-1.298073664735495
Amir Coffey,coffeam01,2023,RS,LAC,598,280,-2.112288093648445,-.8568093620365037,-2.969097455684949,-.8413288968110393,-.480309309777274,-1.321638206588313,-1.90512125952716,-.8605833523953794,-2.76570461192254,-.0022392674099128,-.0022392674099128,0,-4.343152079907797,-2.178115823892261,-6.521267903800058,-.1907858073895285
John Collins,collijo01,2023,RS,ATL,1488,693,-2.948441597773533,.4125780298737517,-2.535863567899781,.9009107929692843,.2743612429440878,1.175272035913372,-2.308548289178691,.3885060141656879,-1.920042275013003,.2957398270545061,.2957398270545061,0,-1.500051865715182,.8496597050295249,-.6503921606856571,.7905147660012848
Zach Collins,colliza01,2023,RS,SAS,500,226,-1.234264978209288,3.008483593417847,1.77421861520856,-4.34508783222832,3.101741931523579,-1.243345900704742,-1.924744756264751,3.388969305866957,1.464224549602205,.4926489735470713,.4926489735470713,0,-1.133081412962771,2.159516001699243,1.026434588736472,1.400617290260203
Mike Conley,conlemi01,2023,RS,UTA,1030,497,3.497146880843099,.4824036610095855,3.979550541852684,-.0199685377575893,-2.152056675542858,-2.172025213300447,2.925009716620973,-.0148684209144751,2.910141295706498,1.428358922375954,1.428358922375954,0,3.265829373258637,.8289118048293005,4.094741178087938,-.4849674958399435
